InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Description,District,Total_Price_LKR
EH-2024001356,20057,2024-03-04 17:40:05,1,4280,Solar Lantern (Rechargeable),Gampaha,4280
EH-2024001356,20057,2024-03-04 17:40:05,1,23820,Panasonic Inverter 700VA,Gampaha,23820
EH-2024001357,20098,2024-03-05 11:03:12,2,4170,Solar Lantern (Rechargeable),Colombo,8340
EH-2024001357,20098,2024-03-05 11:03:12,2,1030,Rechargeable LED Bulb,Colombo,2060
EH-2024001358,20044,2024-03-05 19:55:30,2,1210,Extension Cord (4-Socket),Jaffna,2420
EH-2024001358,20044,2024-03-05 19:55:30,3,1090,Rechargeable LED Bulb,Jaffna,3270
EH-2024001359,20214,2024-03-06 18:52:54,1,45410,Singer LED TV 32-inch,Colombo,45410
EH-2024001359,20214,2024-03-06 18:52:54,1,109600,Kelvinator Refrigerator 190L,Colombo,109600
EH-2024001360,20157,2024-03-06 19:16:12,1,9230,Sony Bluetooth Speaker,Matale,9230
EH-2024001360,20157,2024-03-06 19:16:12,1,27320,Inverter Battery 12V 100Ah,Matale,27320
EH-2024001360,20157,2024-03-06 19:16:12,1,4180,Solar Lantern (Rechargeable),Matale,4180
EH-2024001361,20157,2024-03-07 15:20:37,1,22260,Panasonic Inverter 700VA,Matale,22260
EH-2024001361,20157,2024-03-07 15:20:37,1,6660,Abans Blender 400W,Matale,6660
EH-2024001362,20053,2024-03-07 16:44:15,1,51990,Xiaomi Redmi 12 Smartphone,Ratnapura,51990
EH-2024001362,20053,2024-03-07 16:44:15,1,8410,Innovex Rice Cooker 1.8L,Ratnapura,8410
EH-2024001362,20053,2024-03-07 16:44:15,1,21890,Panasonic Inverter 700VA,Ratnapura,21890
EH-2024001363,20024,2024-03-08 10:37:29,1,6390,Abans Blender 400W,Colombo,6390
EH-2024001363,20024,2024-03-08 10:37:29,1,4400,Solar Lantern (Rechargeable),Colombo,4400
EH-2024001364,20153,2024-03-08 11:17:48,3,1060,Rechargeable LED Bulb,Colombo,3180
EH-2024001365,20053,2024-03-08 15:53:22,1,11010,itel Feature Phone,Ratnapura,11010
EH-2024001365,20053,2024-03-08 15:53:22,1,8370,Innovex Rice Cooker 1.8L,Ratnapura,8370
EH-2024001365,20053,2024-03-08 15:53:22,1,6290,National Table Fan 16-inch,Ratnapura,6290
EH-2024001366,20205,2024-03-08 20:03:47,2,1190,Extension Cord (4-Socket),Kurunegala,2380
EH-2024001366,20205,2024-03-08 20:03:47,1,6130,National Table Fan 16-inch,Kurunegala,6130
EH-2024001367,20057,2024-03-09 12:57:10,1,4270,Solar Lantern (Rechargeable),Gampaha,4270
EH-2024001367,20057,2024-03-09 12:57:10,2,1250,Extension Cord (4-Socket),Gampaha,2500
EH-2024001368,20057,2024-03-09 14:41:04,1,6020,National Table Fan 16-inch,Gampaha,6020
EH-2024001369,20160,2024-03-09 16:22:44,1,105810,Kelvinator Refrigerator 190L,Kandy,105810
EH-2024001369,20160,2024-03-09 16:22:44,1,41530,Singer LED TV 32-inch,Kandy,41530
EH-2024001369,20160,2024-03-09 16:22:44,1,4920,Philips Electric Kettle,Kandy,4920
EH-2024001370,20115,2024-03-09 17:12:21,1,1770,Gas Cooker Adapter (LPG-saver),Gampaha,1770
EH-2024001370,20115,2024-03-09 17:12:21,2,1230,Extension Cord (4-Socket),Gampaha,2460
EH-2024001371,20212,2024-03-09 18:09:59,1,5990,National Table Fan 16-inch,Kurunegala,5990
EH-2024001371,20212,2024-03-09 18:09:59,1,43300,Singer LED TV 32-inch,Kurunegala,43300
EH-2024001372,20008,2024-03-09 18:13:02,2,1140,Extension Cord (4-Socket),Kurunegala,2280
EH-2024001372,20008,2024-03-09 18:13:02,3,1040,Rechargeable LED Bulb,Kurunegala,3120
EH-2024001372,20008,2024-03-09 18:13:02,1,10470,itel Feature Phone,Kurunegala,10470
EH-2024001373,20162,2024-03-09 18:18:02,1,9070,Sony Bluetooth Speaker,Ratnapura,9070
EH-2024001374,20150,2024-03-10 16:23:12,2,1160,Extension Cord (4-Socket),Ratnapura,2320
EH-2024001374,20150,2024-03-10 16:23:12,1,8930,Sony Bluetooth Speaker,Ratnapura,8930
EH-2024001374,20150,2024-03-10 16:23:12,2,3860,Power Bank 10000mAh,Ratnapura,7720
EH-2024001375,20097,2024-03-11 14:27:33,1,8850,Sony Bluetooth Speaker,Matale,8850
EH-2024001375,20097,2024-03-11 14:27:33,1,1100,Rechargeable LED Bulb,Matale,1100
EH-2024001376,20143,2024-03-12 09:04:34,1,76560,Singer LED TV 43-inch,Colombo,76560
EH-2024001376,20143,2024-03-12 09:04:34,1,6110,National Table Fan 16-inch,Colombo,6110
EH-2024001377,20175,2024-03-12 17:09:59,1,5740,National Table Fan 16-inch,Galle,5740
EH-2024001378,20037,2024-03-12 17:24:44,1,5960,National Table Fan 16-inch,Kandy,5960
EH-2024001378,20037,2024-03-12 17:24:44,1,4200,Power Bank 10000mAh,Kandy,4200
EH-2024001379,20209,2024-03-13 17:34:25,1,1080,Rechargeable LED Bulb,Ratnapura,1080
EH-2024001379,20209,2024-03-13 17:34:25,1,25980,Inverter Battery 12V 100Ah,Ratnapura,25980
EH-2024001379,20209,2024-03-13 17:34:25,1,5770,Bluetooth Earbuds,Ratnapura,5770
EH-2024001380,20212,2024-03-14 13:44:49,1,5790,National Table Fan 16-inch,Kurunegala,5790
EH-2024001380,20212,2024-03-14 13:44:49,1,6730,Abans Blender 400W,Kurunegala,6730
EH-2024001380,20212,2024-03-14 13:44:49,1,44480,Singer LED TV 32-inch,Kurunegala,44480
EH-2024001381,20062,2024-03-14 18:12:44,1,1160,Extension Cord (4-Socket),Colombo,1160
EH-2024001382,20098,2024-03-14 18:33:44,1,111870,Kelvinator Refrigerator 190L,Colombo,111870
EH-2024001382,20098,2024-03-14 18:33:44,1,1180,Extension Cord (4-Socket),Colombo,1180
EH-2024001382,20098,2024-03-14 18:33:44,1,157110,LG Washing Machine 7kg,Colombo,157110
EH-2024001383,20193,2024-03-14 18:54:56,1,10220,itel Feature Phone,Colombo,10220
EH-2024001384,20170,2024-03-15 08:17:37,1,8110,Innovex Rice Cooker 1.8L,Colombo,8110
EH-2024001385,20044,2024-03-15 13:39:44,1,6690,Abans Blender 400W,Jaffna,6690
EH-2024001385,20044,2024-03-15 13:39:44,1,8380,Innovex Rice Cooker 1.8L,Jaffna,8380
EH-2024001386,20097,2024-03-15 15:53:01,1,22300,Panasonic Inverter 700VA,Matale,22300
EH-2024001386,20097,2024-03-15 15:53:01,1,43850,Singer LED TV 32-inch,Matale,43850
EH-2024001387,20097,2024-03-15 16:13:47,1,1860,Gas Cooker Adapter (LPG-saver),Matale,1860
EH-2024001388,20221,2024-03-15 17:12:10,1,22650,Panasonic Inverter 700VA,Colombo,22650
EH-2024001388,20221,2024-03-15 17:12:10,1,8430,Innovex Rice Cooker 1.8L,Colombo,8430
EH-2024001388,20221,2024-03-15 17:12:10,1,4080,Power Bank 10000mAh,Colombo,4080
EH-2024001389,20049,2024-03-16 11:45:37,1,9400,Sony Bluetooth Speaker,Colombo,9400
EH-2024001389,20049,2024-03-16 11:45:37,1,10750,itel Feature Phone,Colombo,10750
EH-2024001389,20049,2024-03-16 11:45:37,1,77120,Singer LED TV 43-inch,Colombo,77120
EH-2024001390,20057,2024-03-16 14:56:31,1,45560,Singer LED TV 32-inch,Gampaha,45560
EH-2024001390,20057,2024-03-16 14:56:31,1,1200,Extension Cord (4-Socket),Gampaha,1200
EH-2024001391,20068,2024-03-16 17:29:20,1,1840,Gas Cooker Adapter (LPG-saver),Kandy,1840
EH-2024001391,20068,2024-03-16 17:29:20,1,1180,Extension Cord (4-Socket),Kandy,1180
EH-2024001392,20214,2024-03-16 20:34:17,1,54570,Xiaomi Redmi 12 Smartphone,Colombo,54570
EH-2024001392,20214,2024-03-16 20:34:17,1,45020,Singer LED TV 32-inch,Colombo,45020
EH-2024001392,20214,2024-03-16 20:34:17,1,10900,itel Feature Phone,Colombo,10900
EH-2024001393,20071,2024-03-17 09:00:02,1,5660,Bluetooth Earbuds,Kalutara,5660
EH-2024001394,20100,2024-03-18 18:26:01,1,10970,itel Feature Phone,Gampaha,10970
EH-2024001394,20100,2024-03-18 18:26:01,1,8430,Innovex Rice Cooker 1.8L,Gampaha,8430
EH-2024001395,20024,2024-03-18 18:45:58,1,6750,Abans Blender 400W,Colombo,6750
EH-2024001395,20024,2024-03-18 18:45:58,2,1080,Rechargeable LED Bulb,Colombo,2160
EH-2024001396,20212,2024-03-19 11:22:33,1,11030,itel Feature Phone,Kurunegala,11030
EH-2024001396,20212,2024-03-19 11:22:33,1,5720,Bluetooth Earbuds,Kurunegala,5720
EH-2024001397,20018,2024-03-19 12:32:42,2,1100,Rechargeable LED Bulb,Kandy,2200
EH-2024001397,20018,2024-03-19 12:32:42,1,10310,itel Feature Phone,Kandy,10310
EH-2024001397,20018,2024-03-19 12:32:42,1,8480,Innovex Rice Cooker 1.8L,Kandy,8480
EH-2024001398,20162,2024-03-19 17:02:51,1,54770,Xiaomi Redmi 12 Smartphone,Ratnapura,54770
EH-2024001398,20162,2024-03-19 17:02:51,1,81460,Singer LED TV 43-inch,Ratnapura,81460
EH-2024001398,20162,2024-03-19 17:02:51,1,7760,Innovex Rice Cooker 1.8L,Ratnapura,7760
EH-2024001399,20027,2024-03-19 19:19:03,1,54850,Xiaomi Redmi 12 Smartphone,Gampaha,54850
EH-2024001400,20193,2024-03-20 17:00:17,1,1060,Rechargeable LED Bulb,Colombo,1060
EH-2024001400,20193,2024-03-20 17:00:17,1,2600,Laptop Cooling Pad,Colombo,2600
EH-2024001400,20193,2024-03-20 17:00:17,1,80480,Samsung Galaxy A14 Smartphone,Colombo,80480
EH-2024001401,20252,2024-03-20 20:23:18,2,4050,Power Bank 10000mAh,Badulla,8100
EH-2024001402,20007,2024-03-22 08:15:58,1,7890,Innovex Rice Cooker 1.8L,Colombo,7890
EH-2024001403,20058,2024-03-22 10:06:03,2,4100,Power Bank 10000mAh,Galle,8200
EH-2024001403,20058,2024-03-22 10:06:03,1,6540,Abans Blender 400W,Galle,6540
EH-2024001403,20058,2024-03-22 10:06:03,1,5860,National Table Fan 16-inch,Galle,5860
EH-2024001404,20057,2024-03-22 15:25:21,1,10930,itel Feature Phone,Gampaha,10930
EH-2024001404,20057,2024-03-22 15:25:21,1,45430,Singer LED TV 32-inch,Gampaha,45430
EH-2024001405,20071,2024-03-22 15:37:20,1,76670,Samsung Galaxy A14 Smartphone,Kalutara,76670
EH-2024001405,20071,2024-03-22 15:37:20,2,4140,Power Bank 10000mAh,Kalutara,8280
EH-2024001406,20127,2024-03-22 16:43:27,2,1030,Rechargeable LED Bulb,Anuradhapura,2060
EH-2024001406,20127,2024-03-22 16:43:27,1,10490,itel Feature Phone,Anuradhapura,10490
EH-2024001406,20127,2024-03-22 16:43:27,1,78040,Samsung Galaxy A14 Smartphone,Anuradhapura,78040
EH-2024001407,20164,2024-03-22 18:16:51,1,5540,Bluetooth Earbuds,Gampaha,5540
EH-2024001407,20164,2024-03-22 18:16:51,1,3920,Power Bank 10000mAh,Gampaha,3920
EH-2024001408,20222,2024-03-22 19:44:28,1,148240,LG Washing Machine 7kg,Matara,148240
EH-2024001408,20222,2024-03-22 19:44:28,1,75700,Singer LED TV 43-inch,Matara,75700
EH-2024001408,20222,2024-03-22 19:44:28,1,22970,Panasonic Inverter 700VA,Matara,22970
EH-2024001409,20048,2024-03-23 12:43:45,1,1780,Gas Cooker Adapter (LPG-saver),Colombo,1780
EH-2024001409,20048,2024-03-23 12:43:45,1,8260,Innovex Rice Cooker 1.8L,Colombo,8260
EH-2024001410,20086,2024-03-23 14:38:35,1,5990,National Table Fan 16-inch,Galle,5990
EH-2024001411,20053,2024-03-23 19:33:20,3,1090,Rechargeable LED Bulb,Ratnapura,3270
EH-2024001411,20053,2024-03-23 19:33:20,1,114650,Kelvinator Refrigerator 190L,Ratnapura,114650
EH-2024001412,20053,2024-03-24 15:53:15,1,73180,Singer LED TV 43-inch,Ratnapura,73180
EH-2024001412,20053,2024-03-24 15:53:15,1,4550,Solar Lantern (Rechargeable),Ratnapura,4550
EH-2024001412,20053,2024-03-24 15:53:15,2,1210,Extension Cord (4-Socket),Ratnapura,2420
EH-2024001413,20233,2024-03-24 17:15:25,1,23020,Panasonic Inverter 700VA,Colombo,23020
EH-2024001413,20233,2024-03-24 17:15:25,1,4680,Philips Electric Kettle,Colombo,4680
EH-2024001414,20047,2024-03-24 19:32:21,1,6550,Abans Blender 400W,Matara,6550
EH-2024001415,20057,2024-03-24 20:38:04,1,5860,Bluetooth Earbuds,Gampaha,5860
EH-2024001416,20086,2024-03-25 10:33:49,1,4660,Philips Electric Kettle,Galle,4660
EH-2024001416,20086,2024-03-25 10:33:49,1,52110,Xiaomi Redmi 12 Smartphone,Galle,52110
EH-2024001416,20086,2024-03-25 10:33:49,1,6740,Abans Blender 400W,Galle,6740
EH-2024001417,20241,2024-03-25 14:23:18,1,85150,Samsung Galaxy A14 Smartphone,Colombo,85150
EH-2024001417,20241,2024-03-25 14:23:18,1,6550,Abans Blender 400W,Colombo,6550
EH-2024001418,20086,2024-03-25 17:34:48,1,6820,Abans Blender 400W,Galle,6820
EH-2024001418,20086,2024-03-25 17:34:48,1,42490,Singer LED TV 32-inch,Galle,42490
EH-2024001418,20086,2024-03-25 17:34:48,1,2700,Laptop Cooling Pad,Galle,2700
EH-2024001419,20222,2024-03-25 18:18:08,1,54300,Xiaomi Redmi 12 Smartphone,Matara,54300
EH-2024001419,20222,2024-03-25 18:18:08,1,5490,Bluetooth Earbuds,Matara,5490
EH-2024001420,20128,2024-03-25 18:48:39,3,1010,Rechargeable LED Bulb,Matara,3030
EH-2024001420,20128,2024-03-25 18:48:39,2,3890,Power Bank 10000mAh,Matara,7780
EH-2024001420,20128,2024-03-25 18:48:39,1,1140,Extension Cord (4-Socket),Matara,1140
EH-2024001421,20081,2024-03-25 20:17:03,1,4320,Solar Lantern (Rechargeable),Colombo,4320
EH-2024001421,20081,2024-03-25 20:17:03,1,6330,Abans Blender 400W,Colombo,6330
EH-2024001421,20081,2024-03-25 20:17:03,1,1110,Rechargeable LED Bulb,Colombo,1110
EH-2024001422,20191,2024-03-26 16:03:06,1,7660,Innovex Rice Cooker 1.8L,Galle,7660
EH-2024001422,20191,2024-03-26 16:03:06,1,22750,Panasonic Inverter 700VA,Galle,22750
EH-2024001422,20191,2024-03-26 16:03:06,1,5380,Bluetooth Earbuds,Galle,5380
EH-2024001423,20193,2024-03-26 20:46:00,1,6260,National Table Fan 16-inch,Colombo,6260
EH-2024001423,20193,2024-03-26 20:46:00,2,1130,Extension Cord (4-Socket),Colombo,2260
EH-2024001423,20193,2024-03-26 20:46:00,1,155450,LG Washing Machine 7kg,Colombo,155450
EH-2024001424,20092,2024-03-27 15:11:17,2,4970,Philips Electric Kettle,Kandy,9940
EH-2024001425,20086,2024-03-28 15:57:49,1,4890,Philips Electric Kettle,Galle,4890
EH-2024001426,20100,2024-03-28 19:28:49,1,6210,National Table Fan 16-inch,Gampaha,6210
EH-2024001426,20100,2024-03-28 19:28:49,1,10180,itel Feature Phone,Gampaha,10180
EH-2024001427,20257,2024-03-28 19:54:44,1,11090,itel Feature Phone,Anuradhapura,11090
EH-2024001427,20257,2024-03-28 19:54:44,1,9050,Sony Bluetooth Speaker,Anuradhapura,9050
EH-2024001428,20224,2024-03-29 17:09:34,2,1030,Rechargeable LED Bulb,Ratnapura,2060
EH-2024001429,20025,2024-03-29 19:02:42,1,24050,Panasonic Inverter 700VA,Colombo,24050
EH-2024001429,20025,2024-03-29 19:02:42,1,1200,Extension Cord (4-Socket),Colombo,1200
EH-2024001430,20213,2024-03-30 12:02:56,1,5850,Bluetooth Earbuds,Gampaha,5850
EH-2024001430,20213,2024-03-30 12:02:56,1,6540,Abans Blender 400W,Gampaha,6540
EH-2024001431,20070,2024-03-30 12:58:39,1,4800,Philips Electric Kettle,Badulla,4800
EH-2024001431,20070,2024-03-30 12:58:39,1,1130,Extension Cord (4-Socket),Badulla,1130
EH-2024001432,20062,2024-03-30 16:37:11,1,26360,Inverter Battery 12V 100Ah,Colombo,26360
EH-2024001433,20034,2024-03-30 18:38:55,1,9120,Sony Bluetooth Speaker,Badulla,9120
EH-2024001433,20034,2024-03-30 18:38:55,1,1160,Extension Cord (4-Socket),Badulla,1160
EH-2024001434,20189,2024-03-31 15:29:06,1,83630,Samsung Galaxy A14 Smartphone,Gampaha,83630
EH-2024001435,20252,2024-04-01 09:03:11,2,4530,Philips Electric Kettle,Badulla,9060
EH-2024001435,20252,2024-04-01 09:03:11,1,1830,Gas Cooker Adapter (LPG-saver),Badulla,1830
EH-2024001436,20024,2024-04-03 10:18:04,1,21910,Panasonic Inverter 700VA,Colombo,21910
EH-2024001437,20105,2024-04-03 11:20:27,1,7980,Innovex Rice Cooker 1.8L,Anuradhapura,7980
EH-2024001438,20048,2024-04-04 12:45:13,2,4980,Philips Electric Kettle,Colombo,9960
EH-2024001439,20193,2024-04-04 16:24:11,1,52500,Xiaomi Redmi 12 Smartphone,Colombo,52500
EH-2024001439,20193,2024-04-04 16:24:11,1,85310,Samsung Galaxy A14 Smartphone,Colombo,85310
EH-2024001439,20193,2024-04-04 16:24:11,3,1010,Rechargeable LED Bulb,Colombo,3030
EH-2024001440,20198,2024-04-04 19:29:30,2,3890,Power Bank 10000mAh,Gampaha,7780
EH-2024001440,20198,2024-04-04 19:29:30,2,4840,Philips Electric Kettle,Gampaha,9680
EH-2024001441,20120,2024-04-05 11:30:54,1,6730,Abans Blender 400W,Ratnapura,6730
EH-2024001441,20120,2024-04-05 11:30:54,1,27840,Inverter Battery 12V 100Ah,Ratnapura,27840
EH-2024001442,20170,2024-04-05 17:25:07,2,1070,Rechargeable LED Bulb,Colombo,2140
EH-2024001442,20170,2024-04-05 17:25:07,1,8920,Sony Bluetooth Speaker,Colombo,8920
EH-2024001443,20115,2024-04-06 11:17:48,1,1030,Rechargeable LED Bulb,Gampaha,1030
EH-2024001443,20115,2024-04-06 11:17:48,1,6050,National Table Fan 16-inch,Gampaha,6050
EH-2024001443,20115,2024-04-06 11:17:48,2,1180,Extension Cord (4-Socket),Gampaha,2360
EH-2024001444,20179,2024-04-07 09:55:12,1,41990,Singer LED TV 32-inch,Gampaha,41990
EH-2024001444,20179,2024-04-07 09:55:12,2,4870,Philips Electric Kettle,Gampaha,9740
EH-2024001444,20179,2024-04-07 09:55:12,1,159730,LG Washing Machine 7kg,Gampaha,159730
EH-2024001445,20093,2024-04-07 14:14:09,2,4110,Power Bank 10000mAh,Anuradhapura,8220
EH-2024001445,20093,2024-04-07 14:14:09,1,8620,Sony Bluetooth Speaker,Anuradhapura,8620
EH-2024001446,20048,2024-04-07 16:04:39,1,4850,Philips Electric Kettle,Colombo,4850
EH-2024001446,20048,2024-04-07 16:04:39,1,74880,Singer LED TV 43-inch,Colombo,74880
EH-2024001447,20080,2024-04-07 18:12:30,1,8190,Innovex Rice Cooker 1.8L,Kalutara,8190
EH-2024001447,20080,2024-04-07 18:12:30,2,4030,Power Bank 10000mAh,Kalutara,8060
EH-2024001448,20081,2024-04-08 14:40:28,1,2520,Laptop Cooling Pad,Colombo,2520
EH-2024001449,20099,2024-04-08 18:44:55,1,6600,Abans Blender 400W,Kalutara,6600
EH-2024001450,20049,2024-04-08 19:25:48,2,4530,Solar Lantern (Rechargeable),Colombo,9060
EH-2024001451,20078,2024-04-09 16:15:44,1,45210,Singer LED TV 32-inch,Matara,45210
EH-2024001452,20034,2024-04-10 08:09:28,2,1120,Extension Cord (4-Socket),Badulla,2240
EH-2024001452,20034,2024-04-10 08:09:28,1,6250,Abans Blender 400W,Badulla,6250
EH-2024001453,20234,2024-04-10 10:27:22,1,5620,Bluetooth Earbuds,Galle,5620
EH-2024001453,20234,2024-04-10 10:27:22,1,3780,Power Bank 10000mAh,Galle,3780
EH-2024001454,20245,2024-04-10 12:57:31,1,1080,Rechargeable LED Bulb,Gampaha,1080
EH-2024001455,20062,2024-04-10 14:24:59,1,114320,Kelvinator Refrigerator 190L,Colombo,114320
EH-2024001455,20062,2024-04-10 14:24:59,1,55150,Xiaomi Redmi 12 Smartphone,Colombo,55150
EH-2024001456,20098,2024-04-10 17:44:11,1,4910,Philips Electric Kettle,Colombo,4910
EH-2024001456,20098,2024-04-10 17:44:11,1,10880,itel Feature Phone,Colombo,10880
EH-2024001456,20098,2024-04-10 17:44:11,2,1250,Extension Cord (4-Socket),Colombo,2500
EH-2024001457,20165,2024-04-11 09:51:51,1,5740,Bluetooth Earbuds,Jaffna,5740
EH-2024001458,20062,2024-04-11 14:54:30,1,8720,Sony Bluetooth Speaker,Colombo,8720
EH-2024001458,20062,2024-04-11 14:54:30,2,4320,Solar Lantern (Rechargeable),Colombo,8640
EH-2024001459,20128,2024-04-12 14:35:15,1,5800,National Table Fan 16-inch,Matara,5800
EH-2024001459,20128,2024-04-12 14:35:15,1,10850,itel Feature Phone,Matara,10850
EH-2024001459,20128,2024-04-12 14:35:15,1,80740,Samsung Galaxy A14 Smartphone,Matara,80740
EH-2024001460,20064,2024-04-12 15:01:13,1,1780,Gas Cooker Adapter (LPG-saver),Colombo,1780
EH-2024001460,20064,2024-04-12 15:01:13,1,7840,Innovex Rice Cooker 1.8L,Colombo,7840
EH-2024001461,20098,2024-04-12 15:51:36,1,1120,Extension Cord (4-Socket),Colombo,1120
EH-2024001461,20098,2024-04-12 15:51:36,1,5700,Bluetooth Earbuds,Colombo,5700
EH-2024001461,20098,2024-04-12 15:51:36,1,6730,Abans Blender 400W,Colombo,6730
EH-2024001462,20220,2024-04-12 18:14:59,2,1060,Rechargeable LED Bulb,Matara,2120
EH-2024001462,20220,2024-04-12 18:14:59,1,23370,Panasonic Inverter 700VA,Matara,23370
EH-2024001462,20220,2024-04-12 18:14:59,1,10690,itel Feature Phone,Matara,10690
EH-2024001463,20222,2024-04-13 12:50:58,1,6810,Abans Blender 400W,Matara,6810
EH-2024001463,20222,2024-04-13 12:50:58,1,51840,Xiaomi Redmi 12 Smartphone,Matara,51840
EH-2024001464,20217,2024-04-13 14:29:36,1,52070,Xiaomi Redmi 12 Smartphone,Gampaha,52070
EH-2024001464,20217,2024-04-13 14:29:36,1,7880,Innovex Rice Cooker 1.8L,Gampaha,7880
EH-2024001464,20217,2024-04-13 14:29:36,2,4890,Philips Electric Kettle,Gampaha,9780
EH-2024001465,20057,2024-04-13 17:11:46,1,5760,National Table Fan 16-inch,Gampaha,5760
EH-2024001465,20057,2024-04-13 17:11:46,2,3820,Power Bank 10000mAh,Gampaha,7640
EH-2024001466,20081,2024-04-13 19:41:57,1,7840,Innovex Rice Cooker 1.8L,Colombo,7840
EH-2024001466,20081,2024-04-13 19:41:57,1,4610,Philips Electric Kettle,Colombo,4610
EH-2024001467,20096,2024-04-13 19:55:36,1,1240,Extension Cord (4-Socket),Ratnapura,1240
EH-2024001468,20117,2024-04-14 08:45:31,1,6820,Abans Blender 400W,Jaffna,6820
EH-2024001468,20117,2024-04-14 08:45:31,1,10970,itel Feature Phone,Jaffna,10970
EH-2024001469,20211,2024-04-14 14:35:47,1,8500,Sony Bluetooth Speaker,Gampaha,8500
EH-2024001470,20115,2024-04-14 16:43:47,1,8000,Innovex Rice Cooker 1.8L,Gampaha,8000
EH-2024001470,20115,2024-04-14 16:43:47,1,82430,Samsung Galaxy A14 Smartphone,Gampaha,82430
EH-2024001471,20017,2024-04-14 20:33:46,1,2610,Laptop Cooling Pad,Colombo,2610
EH-2024001471,20017,2024-04-14 20:33:46,1,6130,National Table Fan 16-inch,Colombo,6130
EH-2024001472,20121,2024-04-14 20:44:12,3,1040,Rechargeable LED Bulb,Gampaha,3120
EH-2024001473,20148,2024-04-15 10:16:20,2,1000,Rechargeable LED Bulb,Kandy,2000
EH-2024001473,20148,2024-04-15 10:16:20,1,159470,LG Washing Machine 7kg,Kandy,159470
EH-2024001474,20148,2024-04-15 10:36:24,1,5590,Bluetooth Earbuds,Kandy,5590
EH-2024001474,20148,2024-04-15 10:36:24,2,1050,Rechargeable LED Bulb,Kandy,2100
EH-2024001474,20148,2024-04-15 10:36:24,1,8860,Sony Bluetooth Speaker,Kandy,8860
EH-2024001475,20116,2024-04-15 14:40:13,1,1230,Extension Cord (4-Socket),Gampaha,1230
EH-2024001475,20116,2024-04-15 14:40:13,1,84290,Samsung Galaxy A14 Smartphone,Gampaha,84290
EH-2024001476,20185,2024-04-15 17:34:48,1,10830,itel Feature Phone,Kandy,10830
EH-2024001477,20212,2024-04-16 16:10:00,1,1100,Rechargeable LED Bulb,Kurunegala,1100
EH-2024001478,20187,2024-04-16 16:24:03,3,1070,Rechargeable LED Bulb,Gampaha,3210
EH-2024001479,20097,2024-04-16 17:07:22,3,1050,Rechargeable LED Bulb,Matale,3150
EH-2024001479,20097,2024-04-16 17:07:22,1,84200,Samsung Galaxy A14 Smartphone,Matale,84200
EH-2024001479,20097,2024-04-16 17:07:22,2,4480,Solar Lantern (Rechargeable),Matale,8960
EH-2024001480,20222,2024-04-16 17:38:39,1,6030,National Table Fan 16-inch,Matara,6030
EH-2024001481,20122,2024-04-17 10:10:32,1,23420,Panasonic Inverter 700VA,Kandy,23420
EH-2024001481,20122,2024-04-17 10:10:32,1,3830,Power Bank 10000mAh,Kandy,3830
EH-2024001481,20122,2024-04-17 10:10:32,1,5640,Bluetooth Earbuds,Kandy,5640
EH-2024001482,20193,2024-04-17 12:43:25,1,4650,Philips Electric Kettle,Colombo,4650
EH-2024001482,20193,2024-04-17 12:43:25,1,5560,Bluetooth Earbuds,Colombo,5560
EH-2024001482,20193,2024-04-17 12:43:25,1,6610,Abans Blender 400W,Colombo,6610
EH-2024001483,20115,2024-04-17 17:45:16,1,42280,Singer LED TV 32-inch,Gampaha,42280
EH-2024001484,20128,2024-04-17 19:33:19,1,3820,Power Bank 10000mAh,Matara,3820
EH-2024001485,20115,2024-04-17 20:45:16,1,6180,Abans Blender 400W,Gampaha,6180
EH-2024001485,20115,2024-04-17 20:45:16,1,10290,itel Feature Phone,Gampaha,10290
EH-2024001485,20115,2024-04-17 20:45:16,1,4200,Solar Lantern (Rechargeable),Gampaha,4200
EH-2024001486,20044,2024-04-18 16:32:49,2,4390,Solar Lantern (Rechargeable),Jaffna,8780
